entry,exit,stop_price,target_price,r_multiple_gross,exit_reason,hold_min,trade_date,obs_minute,stop_points,r_net,fold_test_end
14511.0,14434.0,14752.232142857143,14149.151785714286,0.31919461100007435,time,240,2021-10-04 00:00:00-04:00,60,241.2321428571426,0.3160855725812425,2022-01-01
16165.999999999998,16133.75,16354.714285714284,15882.928571428569,0.1708932626797777,time,240,2021-11-15 00:00:00-05:00,60,188.7142857142865,0.16691900075699195,2022-01-01
16333.749999999998,16418.75,16516.285714285714,16059.946428571426,-0.4656622970064646,time,240,2021-11-18 00:00:00-05:00,60,182.53571428571507,-0.46977108198005096,2022-01-01
16548.0,16588.5,16728.303571428572,16277.544642857141,-0.2246211746063176,time,240,2021-11-19 00:00:00-05:00,60,180.30357142857233,-0.22878082598791605,2022-01-01
16242.0,16173.5,16443.107142857145,15940.339285714284,0.34061445569170534,time,240,2021-11-23 00:00:00-05:00,60,201.10714285714363,0.3368851003374166,2022-01-01
16176.499999999998,16043.749999999998,16378.267857142857,15873.848214285712,0.6579343304717206,session_end,164,2021-11-26 00:00:00-05:00,60,201.76785714285793,0.6542171873617109,2022-01-01
15909.25,16022.0,16181.517857142857,15500.848214285714,-0.4141142519839965,time,240,2021-12-02 00:00:00-05:00,60,272.2678571428574,-0.41686889224109624,2022-01-01
16271.5,16238.000000000002,16612.196428571428,15760.455357142859,0.09832800461239585,time,240,2021-12-09 00:00:00-05:00,60,340.69642857142816,0.09612663137480479,2022-01-01
16215.75,16161.500000000002,16552.053571428572,15711.294642857145,0.16131258960335076,time,240,2021-12-13 00:00:00-05:00,60,336.30357142857065,0.1590824616364841,2022-01-01
15578.499999999998,15568.0,15957.535714285712,15009.946428571428,0.027701875058885272,time,240,2021-12-20 00:00:00-05:00,60,379.0357142857139,0.02572316969753598,2022-01-01
16435.25,16488.25,16733.946428571428,15987.205357142857,-0.17743767561427645,time,240,2021-12-29 00:00:00-05:00,60,298.6964285714283,-0.17994858611825207,2022-01-01
16404.0,16183.249999999998,16687.321428571428,15979.017857142857,0.7791503844699417,time,240,2022-01-04 00:00:00-05:00,60,283.3214285714287,0.77650321442078,2023-01-01
15658.5,15580.999999999998,15922.07142857143,15263.142857142857,0.2940379403794104,time,240,2022-01-07 00:00:00-05:00,60,263.57142857142884,0.2911924119241258,2023-01-01
15866.5,15635.25,16139.964285714286,15456.30357142857,0.8456314483479166,time,240,2022-01-13 00:00:00-05:00,60,273.46428571428584,0.8428888598667882,2023-01-01
15514.25,15489.5,15811.57142857143,15068.267857142857,0.08324324324324314,time,240,2022-01-14 00:00:00-05:00,60,297.32142857142895,0.08072072072072062,2023-01-01
15282.0,15157.75,15586.178571428572,14825.732142857143,0.40847716332041784,time,240,2022-01-19 00:00:00-05:00,60,304.17857142857156,0.4060115063989666,2023-01-01
14383.5,14496.25,14774.75,13796.625,-0.28817891373801924,time,240,2022-01-26 00:00:00-05:00,60,391.2499999999999,-0.29009584664536747,2023-01-01
14251.0,14021.75,14668.410714285714,13624.88392857143,0.549219251336899,time,240,2022-01-27 00:00:00-05:00,60,417.4107142857139,0.5474224598930487,2023-01-01
14736.5,14693.0,15220.875,14009.9375,0.08980645161290328,time,240,2022-02-07 00:00:00-05:00,60,484.3749999999997,0.08825806451612908,2023-01-01
14342.25,14272.0,14733.94642857143,13754.705357142857,0.17934807385457033,time,240,2022-02-17 00:00:00-05:00,60,391.69642857142856,0.17743332573512652,2023-01-01
