symbol,obs,feature,side,thr,n_train,er_train,wr_train,sr_train,n_test,er_test,wr_test,survivor
GC,150,rel_volume,>,1.7025528618674008,166,-0.027468281882224686,0.46987951807228917,-0.0742999818119782,79,0.008675051424074716,0.5189873417721519,False
GC,150,rel_volume,<,1.7025528618674008,1486,-0.004206452570578651,0.4858681022880215,-0.013705631673410401,694,0.015408693864581189,0.5172910662824207,False
GC,150,upbars10,>,2.0,1455,-0.006796133166528797,0.4831615120274914,-0.021429279977762724,712,0.014728861145398342,0.5168539325842697,False
GC,150,upbars10,<,2.0,41,-0.02978371779883325,0.43902439024390244,-0.09250055517762479,16,-0.01914011874026351,0.5,False
GC,150,upbars10,>,3.0,1162,-0.0016189581865505493,0.4853700516351119,-0.0051813938454038375,596,0.004129457151435764,0.5050335570469798,False
GC,150,upbars10,<,3.0,197,-0.004680962208272953,0.49238578680203043,-0.016246642393142732,61,0.014623171622911888,0.5245901639344263,False
GC,150,upbars10,>,5.0,339,-0.002811753789968505,0.4778761061946903,-0.009513906488663237,225,-0.01445753583900832,0.5111111111111111,False
GC,150,upbars10,<,5.0,897,-0.012670358074669302,0.48606465997770343,-0.03984477700961703,377,0.03450438835902929,0.5305039787798409,False
GC,150,upbars10,>,6.0,110,-0.033848026660907915,0.42727272727272725,-0.1024406007591628,76,0.022698542603863604,0.5526315789473685,False
GC,150,upbars10,<,6.0,1313,-0.007507493356839185,0.4859101294744859,-0.02358090551107942,548,0.02670056235090898,0.5200729927007299,False
GC,150,ib_ratio,>,0.236553252857576,1486,-0.007876886627373292,0.48048452220726784,-0.024695362900424296,715,0.01985416983214057,0.5244755244755245,False
GC,150,ib_ratio,<,0.236553252857576,166,0.0053887362406478375,0.5180722891566265,0.0204938933148101,58,-0.04856497974929756,0.43103448275862066,False
GC,150,ib_ratio,>,0.31393796930669543,1239,-0.005658467190074045,0.48103309120258275,-0.017811346295311815,588,0.010987393369154738,0.5051020408163265,False
GC,150,ib_ratio,<,0.31393796930669543,413,-0.009200199670284341,0.4939467312348668,-0.030469554788381988,185,0.026585812451125748,0.5567567567567567,False
GC,150,ib_ratio,>,0.5567643352545217,413,-0.00018221832320974987,0.513317191283293,-0.0005402559415705905,216,-0.006046203224814515,0.49537037037037035,False
GC,150,ib_ratio,<,0.5567643352545217,1239,-0.008664460972432241,0.4745762711864407,-0.02835179168335495,557,0.022773684921151137,0.526032315978456,False
GC,150,ib_ratio,>,0.748997950808493,166,-0.02232993008709705,0.5301204819277109,-0.06465687968501053,85,-0.002401291558799887,0.5176470588235295,False
GC,150,ib_ratio,<,0.748997950808493,1486,-0.00478045418430085,0.4791386271870794,-0.015416562319029346,688,0.01683586102764424,0.5174418604651163,False
GC,150,or30_range,>,1.9000000000003183,1485,-0.006271234246381739,0.48215488215488217,-0.019691947022310093,769,0.014724747184808658,0.517555266579974,False
GC,150,or30_range,<,1.9000000000003183,165,-0.008438813919440676,0.503030303030303,-0.031224898437154064,4,0.013908004850847007,0.5,False
GC,150,or30_range,>,2.7000000000000455,1228,-0.01061890784044584,0.4739413680781759,-0.03406710377422317,760,0.014379358189703236,0.5171052631578947,False
GC,150,or30_range,<,2.7000000000000455,410,0.0027213833401878644,0.5121951219512195,0.008642623683673282,12,0.029529742878855455,0.5,False
GC,150,or30_range,>,6.900000000000091,412,-0.015413887787994416,0.48058252427184467,-0.05409141353522461,520,0.007957375819816141,0.5096153846153846,False
GC,150,or30_range,<,6.900000000000091,1233,-0.0026902491199795233,0.48742903487429035,-0.008322935619977026,244,0.029286224702915812,0.5286885245901639,False
GC,150,or30_range,>,10.200000000000045,164,-0.04226502876325079,0.47560975609756095,-0.1429537096331846,290,0.008896545973336134,0.5413793103448276,False
GC,150,or30_range,<,10.200000000000045,1483,-0.002213520952209255,0.4868509777478085,-0.007005654971065648,482,0.01922602607431593,0.504149377593361,False
GC,150,pd_return,>,-0.009169584856103207,1486,-0.004903932700529171,0.48654104979811574,-0.01537737875742926,679,0.009458211483626102,0.5139911634756995,False
GC,150,pd_return,<,-0.009169584856103207,166,-0.02122457421290857,0.463855421686747,-0.08057778381065486,94,0.05273230858658642,0.5425531914893617,False
GC,150,pd_return,>,-0.00423701540306981,1239,-0.011919333053480823,0.4850686037126715,-0.03721366840572253,575,0.017978544174073664,0.528695652173913,False
GC,150,pd_return,<,-0.00423701540306981,413,0.009582397919935997,0.48184019370460046,0.03270633667151615,198,0.005259089416307525,0.48484848484848486,False
GC,150,pd_return,>,0.004800462358098556,413,-0.012517733617204476,0.513317191283293,-0.04078996224915716,255,0.011670765490787601,0.5568627450980392,False
GC,150,pd_return,<,0.004800462358098556,1239,-0.0045526225411006635,0.4745762711864407,-0.014402885722874927,518,0.016221848270985346,0.4980694980694981,False
GC,150,pd_return,>,0.00964554191517169,166,-0.02324755900585589,0.4939759036144578,-0.07012337189172507,141,0.016700595890829076,0.5531914893617021,False
GC,150,pd_return,<,0.00964554191517169,1486,-0.004677946512353358,0.4831763122476447,-0.015005289426510637,632,0.014278763582142954,0.509493670886076,False
GC,150,on_range_atr,>,0.6195934693392017,1486,-0.005522129126678718,0.4878869448183042,-0.016890406041124448,692,0.01941479784870513,0.5202312138728323,False
GC,150,on_range_atr,<,0.6195934693392017,166,-0.015690598976413235,0.45180722891566266,-0.10383168444876825,81,-0.025383672923243214,0.49382716049382713,False
GC,150,on_range_atr,>,0.7733212112920316,1239,-0.005345887424821084,0.49313962873284906,-0.015537682137220763,574,0.020945440150065824,0.5278745644599303,False
GC,150,on_range_atr,<,0.7733212112920316,413,-0.010137938966043217,0.4576271186440678,-0.05151574084076551,199,-0.00323477407847505,0.48743718592964824,False
GC,150,on_range_atr,>,1.3767598211049896,413,0.015799192676767528,0.5157384987893463,0.03522782705115715,190,0.05794160300779427,0.5526315789473685,False
GC,150,on_range_atr,<,1.3767598211049896,1239,-0.013991597972424665,0.4737691686844229,-0.05525889433899989,583,0.000634747912590627,0.5060034305317325,False
GC,150,on_range_atr,>,1.8412574568835482,166,0.019624360871187383,0.5421686746987951,0.0340899689553582,74,-0.009070562550314087,0.5405405405405406,False
GC,150,on_range_atr,<,1.8412574568835482,1486,-0.009467138100233027,0.477792732166891,-0.03515264346303042,699,0.01723917629934834,0.5150214592274678,False
GC,210,ALL,,,1620,-0.00046025292562265597,0.4876543209876543,-0.0016615951141297292,773,0.007113672416311657,0.5071151358344114,False
GC,210,d_pdh,>,-0.6130478337089916,1458,-0.001860339867420451,0.4835390946502058,-0.006971566680992044,651,0.007903233580554515,0.500768049155146,False
GC,210,d_pdh,<,-0.6130478337089916,162,0.012140529550557458,0.5246913580246914,0.034071324192411635,122,0.0029005222694091872,0.5409836065573771,False
GC,210,d_pdh,>,-0.13232152261954078,1215,0.0035482685666368505,0.48806584362139915,0.013085691840529934,533,0.008970950175287328,0.50093808630394,False
GC,210,d_pdh,<,-0.13232152261954078,405,-0.012485817402401183,0.48641975308641977,-0.04249255470350464,240,0.0029889680599198536,0.5208333333333334,False
GC,210,d_pdh,>,0.8326204617684853,405,0.013482152315086756,0.5037037037037037,0.04909445714753568,171,0.03407105794370928,0.5906432748538012,False
GC,210,d_pdh,<,0.8326204617684853,1215,-0.0051077213391924605,0.4823045267489712,-0.01839032371875575,602,-0.0005436580241949762,0.4833887043189369,False
GC,210,d_pdh,>,1.343323352820073,162,0.005614040010940352,0.5308641975308642,0.020727759836478114,80,0.0485495072282387,0.6375,False
GC,210,d_pdh,<,1.343323352820073,1458,-0.0011351743630185454,0.4828532235939643,-0.004087003086969732,693,0.0023303148622652453,0.49206349206349204,False
GC,210,d_pdl,>,-1.4384971737005252,1458,-0.001472567982964877,0.4821673525377229,-0.005435889600771106,668,0.008770676273608816,0.5059880239520959,False
GC,210,d_pdl,<,-1.4384971737005252,162,0.008650582590457326,0.5370370370370371,0.02640347288123858,105,-0.0034280283139216995,0.5142857142857142,False
GC,210,d_pdl,>,-0.9091195689556366,1215,0.0013646756870429354,0.48806584362139915,0.005159258894628502,534,0.005555956029273393,0.49063670411985016,False
GC,210,d_pdl,<,-0.9091195689556366,405,-0.00593503876361944,0.48641975308641977,-0.01903754995395388,239,0.01059409313044735,0.5439330543933054,False
GC,210,d_pdl,>,0.04733176444981558,405,0.001537135584121094,0.4765432098765432,0.005849856736893511,189,0.01850359586094793,0.5608465608465608,False
GC,210,d_pdl,<,0.04733176444981558,1215,-0.0011260490955372405,0.49135802469135803,-0.003997621584864108,584,0.003427549931660536,0.4897260273972603,False
GC,210,d_pdl,>,0.5453685542256356,162,0.018766430169606624,0.5555555555555556,0.0717102366349229,80,0.030901490622482243,0.6,False
GC,210,d_pdl,<,0.5453685542256356,1458,-0.0025965510473147987,0.48010973936899864,-0.009318459890353223,693,0.004367603936522844,0.4963924963924964,False
GC,210,d_pc,>,-0.9138546756312255,1458,-0.0019547081477848172,0.48559670781893005,-0.0072906662491034595,662,0.005294328223854978,0.4954682779456193,False
GC,210,d_pc,<,-0.9138546756312255,162,0.012989844073836779,0.5061728395061729,0.037370458866995526,111,0.01796417561817042,0.5765765765765766,False
GC,210,d_pc,>,-0.46097940159558476,1215,0.0047823606298959785,0.49382716049382713,0.01795897815094575,538,0.007165526217391581,0.5,False
GC,210,d_pc,<,-0.46097940159558476,405,-0.016188093592178567,0.4691358024691358,-0.0527842022182841,235,0.00699496031000953,0.5234042553191489,False
GC,210,d_pc,>,0.3946056586050186,405,0.001401688416693175,0.4962962962962963,0.005662755850782854,179,0.02771007699498914,0.5810055865921788,False
GC,210,d_pc,<,0.3946056586050186,1215,-0.0010809000397279333,0.48477366255144033,-0.003776250427829011,594,0.0009070117772825837,0.48484848484848486,False
GC,210,d_pc,>,0.887308436668656,162,0.01406950462793713,0.5617283950617284,0.052445476176582996,77,0.027981893770037847,0.5974025974025974,False
GC,210,d_pc,<,0.887308436668656,1458,-0.002074670431573743,0.4794238683127572,-0.007463116926303975,696,0.004804975513672408,0.49712643678160917,False
GC,210,d_on_high,>,0.048695668513500275,1458,0.019237605723740853,0.5301783264746228,0.0690981482134902,678,0.030032288931132405,0.5693215339233039,False
GC,210,d_on_high,<,0.048695668513500275,162,-0.17774098076989428,0.10493827160493827,-0.9507189306501796,95,-0.15645287492104065,0.06315789473684211,False
GC,210,d_on_high,>,0.19438298861259468,1215,0.0282332249649813,0.5399176954732511,0.09572821151383099,567,0.04121350064921696,0.5837742504409171,False
GC,210,d_on_high,<,0.19438298861259468,405,-0.08654068659743454,0.3308641975308642,-0.4549359628096818,206,-0.08674362179755875,0.2961165048543689,False
GC,210,d_on_high,>,0.8000147269872375,405,0.05288718611318977,0.5432098765432098,0.14910819260907954,186,0.05927921342667481,0.6182795698924731,True
GC,210,d_on_high,<,0.8000147269872375,1215,-0.0182427326052268,0.4691358024691358,-0.0749831153223968,587,-0.009415783508607502,0.47189097103918226,False
GC,210,d_on_high,>,1.2727961805384698,162,0.07836277456107262,0.5987654320987654,0.19407666533218657,65,0.10143465545538644,0.6307692307692307,False
GC,210,d_on_high,<,1.2727961805384698,1458,-0.009218367090811022,0.47530864197530864,-0.03575422800132905,708,-0.0015457398683491634,0.4957627118644068,False
GC,210,d_on_low,>,-1.2620743420769278,1458,0.00363491485353917,0.4876543209876543,0.014444827690900126,680,0.011450262575400222,0.5088235294117647,False
GC,210,d_on_low,<,-1.2620743420769278,162,-0.037316762938079104,0.4876543209876543,-0.08408129744666848,93,-0.024594728746916535,0.4946236559139785,False
GC,210,d_on_low,>,-0.8381765242069896,1215,0.012546018039739463,0.49958847736625517,0.05263671619522121,560,0.021747783416262715,0.5160714285714286,False
GC,210,d_on_low,<,-0.8381765242069896,405,-0.03947906582170902,0.45185185185185184,-0.10755844594932183,213,-0.03136098561172869,0.4835680751173709,False
GC,210,d_on_low,>,-0.2381589410796583,405,0.09396494126983042,0.6691358024691358,0.47426099363432084,209,0.07060253634836543,0.6363636363636364,True
GC,210,d_on_low,<,-0.2381589410796583,1215,-0.03193531765744035,0.4271604938271605,-0.10934896314439264,564,-0.016413229289006136,0.4592198581560284,False
GC,210,d_on_low,>,-0.06229155848488996,162,0.1765806717125214,0.8950617283950617,0.8489724597247751,89,0.14087681647813485,0.898876404494382,False
GC,210,d_on_low,<,-0.06229155848488996,1458,-0.02013146677430533,0.44238683127572015,-0.07273587848098811,684,-0.010291181123896327,0.45614035087719296,False
GC,210,d_on_mid,>,-0.5582383283626828,1458,0.014128610139933356,0.5027434842249657,0.053425335182058414,679,0.016783578036584586,0.5198821796759941,False
GC,210,d_on_mid,<,-0.5582383283626828,162,-0.13176002051562677,0.35185185185185186,-0.38135942027144304,94,-0.06273596498970234,0.4148936170212766,False
GC,210,d_on_mid,>,-0.3002187159974822,1215,0.017019601851544955,0.5078189300411523,0.062959656944264,556,0.02782913491464045,0.539568345323741,False
GC,210,d_on_mid,<,-0.3002187159974822,405,-0.05289981725712549,0.4271604938271605,-0.18229526992505996,217,-0.045963733800604506,0.423963133640553,False
GC,210,d_on_mid,>,0.26531711875352004,405,0.06642231057220281,0.5876543209876544,0.22670260817909277,186,0.06511455210813535,0.6182795698924731,True
GC,210,d_on_mid,<,0.26531711875352004,1215,-0.02275444075823115,0.454320987654321,-0.08493962992786905,587,-0.011264800535441679,0.47189097103918226,False
GC,210,d_on_mid,>,0.5506058985975993,162,0.07873567987793928,0.6604938271604939,0.25561847876452554,74,0.12083106615356676,0.7162162162162162,False
GC,210,d_on_mid,<,0.5506058985975993,1458,-0.009259801014907318,0.46844993141289437,-0.034040122399316655,699,-0.004925078852010057,0.48497854077253216,False
GC,210,d_vwap,>,-0.2514171560802828,1458,0.0002308621670555712,0.4869684499314129,0.0008455350407588034,692,0.009812393951306706,0.5144508670520231,False
GC,210,d_vwap,<,-0.2514171560802828,162,-0.006680288759726723,0.49382716049382713,-0.021464613343432123,81,-0.015942072055497903,0.4444444444444444,False
GC,210,d_vwap,>,-0.1227246402745636,1215,-0.0004075337233901536,0.48806584362139915,-0.0014617761022536584,552,0.012978124381501643,0.519927536231884,False
GC,210,d_vwap,<,-0.1227246402745636,405,-0.0006184105323201702,0.48641975308641977,-0.0022746824108268197,221,-0.0075341895057918435,0.4751131221719457,False
GC,210,d_vwap,>,0.11535960248191235,405,-0.011192942193766965,0.5012345679012346,-0.03732632106907087,186,0.02131480816784412,0.5806451612903226,False
GC,210,d_vwap,<,0.11535960248191235,1215,0.0031173101637587777,0.4831275720164609,0.011589625589755174,587,0.002613823609182121,0.4838160136286201,False
GC,210,d_vwap,>,0.2510149494718176,162,0.008126683227532457,0.5246913580246914,0.027935040906647546,67,0.02373746799138284,0.6119402985074627,False
GC,210,d_vwap,<,0.2510149494718176,1458,-0.001414356942639892,0.4835390946502058,-0.005133922376173768,706,0.005536060088365811,0.4971671388101983,False
GC,210,on_position,>,0.06093865484109356,1458,-0.02022381257198926,0.44238683127572015,-0.07312285753598928,688,-0.009101834215813455,0.46075581395348836,False
GC,210,on_position,<,0.06093865484109356,162,0.17741178389167675,0.8950617283950617,0.8463326633687752,85,0.13836389080339492,0.8823529411764706,False
GC,210,on_position,>,0.2398486484864914,1215,-0.029660892589306546,0.4378600823045268,-0.10428014496450569,569,-0.019850766212457318,0.45869947275922673,False
GC,210,on_position,<,0.2398486484864914,405,0.08714166606542902,0.6370370370370371,0.37462852022586035,204,0.08232330761126042,0.6421568627450981,True
GC,210,on_position,>,0.7989583333333374,405,-0.0892921905496559,0.3654320987654321,-0.3482691767943123,224,-0.06128723230859944,0.3794642857142857,False
GC,210,on_position,<,0.7989583333333374,1215,0.029150392949055085,0.528395061728395,0.10509385889368389,549,0.03502223827857047,0.5591985428051002,False
GC,210,on_position,>,0.9562124849939885,162,-0.18637006480720206,0.09876543209876543,-0.8669620914064878,94,-0.15116866194484216,0.0851063829787234,False
GC,210,on_position,<,0.9562124849939885,1458,0.020196392838997275,0.5308641975308642,0.07331760822272845,679,0.02902610162094856,0.5655375552282769,False
GC,210,gap_atr,>,-0.7414036211641407,1458,-0.001300222734265197,0.4828532235939643,-0.004662995938205526,710,0.005740635547135209,0.49859154929577465,False
GC,210,gap_atr,<,-0.7414036211641407,162,0.00709947535216021,0.5308641975308642,0.027252535903032497,63,0.022587579989570027,0.6031746031746031,False
GC,210,gap_atr,>,-0.31224417442871766,1215,-0.004686848499398978,0.4831275720164609,-0.01673997199924358,602,0.005177262106617396,0.5016611295681063,False
GC,210,gap_atr,<,-0.31224417442871766,405,0.01221953379570631,0.5012345679012346,0.04563297433342628,171,0.013930742629387356,0.5263157894736842,False
GC,210,gap_atr,>,0.37711155551691095,405,-0.00954859555574718,0.4740740740740741,-0.03087294964187024,236,0.003394649339006061,0.5550847457627118,False
GC,210,gap_atr,<,0.37711155551691095,1215,0.0025691946177521852,0.49218106995884775,0.009679434295447664,537,0.008748103414904061,0.4860335195530726,False
GC,210,gap_atr,>,0.7659853946598826,162,-0.0127516454210702,0.49382716049382713,-0.03648363438840873,99,0.021229147337178757,0.6060606060606061,False
GC,210,gap_atr,<,0.7659853946598826,1458,0.0009054573516492897,0.4869684499314129,0.003380566206118083,674,0.0050403311445522455,0.49258160237388726,False
GC,210,atr_pctile,>,0.0770908630186314,1458,-0.0010642287443631921,0.48559670781893005,-0.003979012303026023,773,0.007113672416311657,0.5071151358344114,False
GC,210,atr_pctile,<,0.0770908630186314,162,0.00497552944304216,0.5061728395061729,0.014121272206873968,0,,,False
GC,210,atr_pctile,>,0.25302888514567345,1215,0.005043969354409348,0.48559670781893005,0.0201886213756635,773,0.007113672416311657,0.5071151358344114,False
GC,210,atr_pctile,<,0.25302888514567345,405,-0.016972919765718672,0.49382716049382713,-0.049091392008924525,0,,,False
GC,210,atr_pctile,>,0.846389321484718,405,0.008268604898272124,0.4765432098765432,0.033791947837411226,481,0.0008058505497097998,0.5176715176715176,False
GC,210,atr_pctile,<,0.846389321484718,1215,-0.0033698722002542506,0.49135802469135803,-0.011742111717379562,292,0.01750429679246061,0.4897260273972603,False
GC,210,atr_pctile,>,0.9401807309606859,162,0.006060990166545745,0.4876543209876543,0.023455101904970257,263,0.022653917947995313,0.5361216730038023,False
GC,210,atr_pctile,<,0.9401807309606859,1458,-0.0011848354914191456,0.4876543209876543,-0.004245848079806098,510,-0.000900218906889917,0.492156862745098,False
GC,210,ret_5m,>,-0.000498074514725888,1458,-0.0032071172850956678,0.4842249657064472,-0.011508755325621099,692,0.006064234128755552,0.5057803468208093,False
GC,210,ret_5m,<,-0.000498074514725888,162,0.024261526309634428,0.5185185185185185,0.09296584912124903,80,0.020659477961834243,0.525,False
GC,210,ret_5m,>,-0.00022380466131322052,1215,0.0010861754323747458,0.4888888888888889,0.003961323140113203,570,0.012035084501464679,0.512280701754386,False
GC,210,ret_5m,<,-0.00022380466131322052,405,-0.0050995379996148634,0.4839506172839506,-0.017860271348216022,202,-0.005003910454402406,0.49504950495049505,False
GC,210,ret_5m,>,0.00023539855835591483,405,-0.016242931071387776,0.47160493827160493,-0.05829628609812319,210,0.01736048734186371,0.5333333333333333,False
GC,210,ret_5m,<,0.00023539855835591483,1215,0.004800639789632382,0.49300411522633747,0.017370769953911968,562,0.003920829025363353,0.498220640569395,False
GC,210,ret_5m,>,0.0005021461975112784,162,-0.040135693494911424,0.4444444444444444,-0.1283464472352227,83,0.025832243610100423,0.5421686746987951,False
GC,210,ret_5m,<,0.0005021461975112784,1458,0.003948129359853874,0.4924554183813443,0.01448851021616485,689,0.005377550122506888,0.5036284470246735,False
GC,210,ret_15m,>,-0.0008390290485751461,1458,0.00187859171834484,0.4897119341563786,0.006885599487338461,699,0.005367962364587474,0.49928469241773965,False
GC,210,ret_15m,<,-0.0008390290485751461,162,-0.021509854721330136,0.4691358024691358,-0.06891002131148383,73,0.0287260624821772,0.589041095890411,False
GC,210,ret_15m,>,-0.00038707604601892487,1215,0.0011805197533145645,0.48806584362139915,0.004257764701762651,582,0.01338865750549679,0.5103092783505154,False
GC,210,ret_15m,<,-0.00038707604601892487,405,-0.005382570962434323,0.48641975308641977,-0.019468754760438255,190,-0.010226265337650272,0.5,False
GC,210,ret_15m,>,0.00040744246243362703,405,-0.013612181657281935,0.49135802469135803,-0.05221665678553577,247,0.010084849338327628,0.48582995951417,False
GC,210,ret_15m,<,0.00040744246243362703,1215,0.003923723318263772,0.48641975308641977,0.013904621058511632,525,0.006396667557102203,0.518095238095238,False
GC,210,ret_15m,>,0.00081509567972351,162,-0.04843530904341514,0.4444444444444444,-0.16368875289401666,108,0.013539007262604923,0.5370370370370371,False
GC,210,ret_15m,<,0.00081509567972351,1458,0.004870308865243174,0.4924554183813443,0.017748674269925095,664,0.00660692088807869,0.5030120481927711,False
GC,210,ret_30m,>,-0.0012611905651733091,1458,0.00035695240793205555,0.49039780521262005,0.0012987049287509313,700,0.010646177804001882,0.5042857142857143,False
GC,210,ret_30m,<,-0.0012611905651733091,162,-0.007815100927615073,0.46296296296296297,-0.026368745410590925,72,-0.022265502899385264,0.5416666666666666,False
GC,210,ret_30m,>,-0.0006071940930694186,1215,0.006022405575819785,0.49794238683127573,0.021930027215915887,587,0.010418900217083062,0.4991482112436116,False
GC,210,ret_30m,<,-0.0006071940930694186,405,-0.019908228429949992,0.4567901234567901,-0.07023366123195393,185,-0.0014415468831469054,0.5351351351351351,False
GC,210,ret_30m,>,0.0005381623184816386,405,0.008605834956548538,0.49135802469135803,0.031121975007419558,252,-0.006481900861460105,0.4523809523809524,False
GC,210,ret_30m,<,0.0005381623184816386,1215,-0.0034822822196797216,0.48641975308641977,-0.012562318395811034,520,0.014389706290641397,0.5346153846153846,False
GC,210,ret_30m,>,0.0011842851403410795,162,-0.005381099456292322,0.5061728395061729,-0.020766109511460393,114,0.027721195311145797,0.5175438596491229,False
GC,210,ret_30m,<,0.0011842851403410795,1458,8.650780000730506e-05,0.48559670781893005,0.00031007754517814825,658,0.004086613964399635,0.506079027355623,False
GC,210,ret_60m,>,-0.0019640554324849126,1458,0.0013361583629994988,0.49314128943758573,0.004828052087784025,693,0.008884500587750031,0.49927849927849927,False
GC,210,ret_60m,<,-0.0019640554324849126,162,-0.016627954523222063,0.4382716049382716,-0.059483703790359,79,-0.003895577889432784,0.5822784810126582,False
GC,210,ret_60m,>,-0.0009120059451972751,1215,0.0028409189718628523,0.49465020576131685,0.010354988377353823,580,-0.00034556918608024274,0.4793103448275862,False
GC,210,ret_60m,<,-0.0009120059451972751,405,-0.010363768618079187,0.4666666666666667,-0.03637822705036078,192,0.031508533239438134,0.59375,False
GC,210,ret_60m,>,0.0008080934493090441,405,-0.018645573639396645,0.4567901234567901,-0.06272614135726061,257,-0.0031595840534643874,0.47470817120622566,False
GC,210,ret_60m,<,0.0008080934493090441,1215,0.005601520645635339,0.49794238683127573,0.02076480805024925,515,0.012934410399584326,0.5242718446601942,False
GC,210,ret_60m,>,0.0017326440062098054,162,-0.03237568170472331,0.4382716049382716,-0.12230710691209266,123,0.006155075767576309,0.5447154471544715,False
GC,210,ret_60m,<,0.0017326440062098054,1458,0.0030859058276107485,0.49314128943758573,0.011092897662274953,649,0.007846123165845447,0.5007704160246533,False
GC,210,rel_volume,>,0.4716507204576534,1458,0.0007081562350250989,0.48628257887517146,0.00257232772417189,688,0.009086621089129224,0.5130813953488372,False
GC,210,rel_volume,<,0.4716507204576534,162,-0.010975935371452469,0.5,-0.037523807607387084,85,-0.008855606253082298,0.4588235294117647,False
GC,210,rel_volume,>,0.7109202818007078,1215,-0.00016299692980401413,0.48559670781893005,-0.0006157397250245805,558,0.00720752675515224,0.510752688172043,False
GC,210,rel_volume,<,0.7109202818007078,405,-0.001352020913078587,0.49382716049382713,-0.004343312336219306,215,0.006870087667134706,0.49767441860465117,False
GC,210,rel_volume,>,1.235820704602295,405,0.0026416572045131646,0.5160493827160494,0.008764496269720885,216,0.0019023707187597594,0.5416666666666666,False
GC,210,rel_volume,<,1.235820704602295,1215,-0.0014942229690012617,0.47818930041152263,-0.005565297538029016,557,0.009134572176942198,0.49371633752244165,False
GC,210,rel_volume,>,1.6889844039830495,162,-0.01626545467120011,0.5185185185185185,-0.05499889982538552,78,-0.019438506505167714,0.5128205128205128,False
GC,210,rel_volume,<,1.6889844039830495,1458,0.0012958806016637268,0.4842249657064472,0.0047142765630699,695,0.010093629187355383,0.5064748201438849,False
GC,210,upbars10,>,2.0,1422,-0.002948891293527404,0.4873417721518987,-0.010588085314164705,724,0.009742763241649223,0.5069060773480663,False
GC,210,upbars10,<,2.0,42,-0.06663655772403239,0.47619047619047616,-0.2487750235627829,13,-0.2854522808476093,0.23076923076923078,False
GC,210,upbars10,>,3.0,1111,-0.0005574390163167007,0.48874887488748875,-0.002111224159750716,608,0.011335408179145929,0.5197368421052632,False
GC,210,upbars10,<,3.0,198,0.017412695352965978,0.4898989898989899,0.06549815397111729,49,-0.031732485900920974,0.5102040816326531,False
GC,210,upbars10,>,5.0,286,-0.02252890022318423,0.46153846153846156,-0.07938586722552753,225,0.018307840530812115,0.52,False
GC,210,upbars10,<,5.0,970,0.006545079620958066,0.4948453608247423,0.023546832845068574,356,0.007722547387243798,0.4943820224719101,False
GC,210,upbars10,>,6.0,102,-0.011077911568153347,0.43137254901960786,-0.03818211107851606,79,0.023649308909787458,0.5316455696202531,False
GC,210,upbars10,<,6.0,1334,0.004271106240121428,0.49325337331334335,0.015509064133273425,548,0.0025175267488616506,0.5018248175182481,False
GC,210,ib_ratio,>,0.2458254631153988,1458,0.000515712989843895,0.4869684499314129,0.0018764351725129983,700,0.013981666161640932,0.5142857142857142,False
GC,210,ib_ratio,<,0.2458254631153988,162,-0.009243946164821616,0.49382716049382713,-0.031180206904011357,73,-0.058743801853969074,0.4383561643835616,False
GC,210,ib_ratio,>,0.316736969519142,1215,-0.0003914841132092221,0.48806584362139915,-0.001396973702215807,578,0.0067046839101278,0.5121107266435986,False
GC,210,ib_ratio,<,0.316736969519142,405,-0.0006665593628629609,0.48641975308641977,-0.002493031034176709,195,0.008325956296179708,0.49230769230769234,False
GC,210,ib_ratio,>,0.56044949182152,405,-0.0019552086039603582,0.49876543209876545,-0.006541633927627583,214,-0.00584847488826012,0.514018691588785,False
GC,210,ib_ratio,<,0.56044949182152,1215,3.8065633823242015e-05,0.4839506172839506,0.000141281913745117,559,0.012075925588365968,0.5044722719141324,False
GC,210,ib_ratio,>,0.7507642765712099,162,-0.023838754631698943,0.5123456790123457,-0.07595523205788501,85,-0.0022451117294813028,0.5529411764705883,False
GC,210,ib_ratio,<,0.7507642765712099,1458,0.0021373583750524832,0.4849108367626886,0.007840957887233749,688,0.008269917550602936,0.501453488372093,False
GC,210,or30_range,>,2.0,1452,0.004150833607582424,0.48829201101928377,0.01509349678158737,768,0.007471567524956806,0.5065104166666666,False
GC,210,or30_range,<,2.0,148,-0.020358541308184604,0.4864864864864865,-0.07845900666137418,5,-0.04785901627158329,0.6,False
GC,210,or30_range,>,2.7749999999998636,1215,-0.0005685944705840657,0.48559670781893005,-0.0020757392776612695,758,0.007039256398240921,0.5052770448548812,False
GC,210,or30_range,<,2.7749999999998636,405,-0.00013522829073842963,0.49382716049382713,-0.00047223927516526124,15,0.010874161862819547,0.6,False
GC,210,or30_range,>,6.9999999999998295,405,-0.000398227309443882,0.4888888888888889,-0.0015424229588956238,518,0.0005807414132828406,0.5115830115830116,False
GC,210,or30_range,<,6.9999999999998295,1215,-0.00048092813101558064,0.4872427983539095,-0.0016988565349750177,255,0.02038448912050353,0.4980392156862745,False
GC,210,or30_range,>,10.299999999999567,162,-0.018987676031684764,0.4691358024691358,-0.06662153285360047,288,0.0048368340830921225,0.5451388888888888,False
GC,210,or30_range,<,10.299999999999567,1458,0.0015983496417175769,0.4897119341563786,0.00578874280057128,485,0.008465691880161604,0.4845360824742268,False
